Date,gold_close,gold_high,gold_low,gold_open,gold_volume,dxy_close,dxy_high,dxy_low,dxy_open,vix_close,vix_high,vix_low,vix_open,tnx_close,tnx_high,tnx_low,tnx_open,gold_return_next_day,target_binary,target_multiclass,gold_return,dxy_return,vix_return,tnx_return,gold_range,dxy_range,vix_range,tnx_range,gold_open_close_return,dxy_open_close_return,vix_open_close_return,tnx_open_close_return,gold_ma_5,gold_ma_20,gold_close_vs_ma_5,gold_close_vs_ma_20
2015-02-13,1226.5,1232.800048828125,1222.199951171875,1222.199951171875,65.0,94.1999969482422,94.30999755859376,93.9000015258789,94.1999969482422,14.6899995803833,15.640000343322754,14.6899995803833,15.109999656677246,2.0209999084472656,2.026000022888184,1.995000004768372,2.006999969482422,-0.01500205822589686,0,-1,0.005245491797497115,0.0011690999535864943,-0.04237291823591893,0.01762334725408965,10.60009765625,0.40999603271485796,0.9500007629394531,0.03100001811981201,0.003518285877856572,0.0,-0.02779616716326949,0.006975555145849925,1227.6,1264.089990234375,-0.0008960573476701768,-0.029736799219021857
2015-02-17,1208.0999755859375,1234.0,1203.0,1227.699951171875,204.0,94.05999755859376,94.51000213623048,93.8000030517578,94.4000015258789,15.800000190734863,16.329999923706055,15.529999732971191,15.850000381469728,2.1449999809265137,2.1519999504089355,2.0160000324249268,2.0280001163482666,-0.006953087148262233,0,-1,-0.015002058225896842,-0.001486193144203174,0.07556165024223915,0.06135580311555655,31.0,0.7099990844726847,0.8000001907348633,0.1359999179840088,-0.01596479299948555,-0.0036017368833615223,-0.0031545860903145714,0.05769223760643749,1221.0599853515625,1260.6499877929687,-0.010613737180072814,-0.04168485520634553
2015-02-18,1199.699951171875,1210.199951171875,1197.800048828125,1207.0999755859375,147.0,94.1999969482422,94.52999877929688,93.98999786376952,94.1500015258789,15.449999809265137,16.739999771118164,15.4399995803833,16.739999771118164,2.065999984741211,2.135999917984009,2.0429999828338623,2.132999897003174,0.006168229320034652,1,1,-0.00695308714826226,0.001488405201809817,-0.022151922610416652,-0.0368298353789166,12.39990234375,0.540000915527358,1.3000001907348633,0.09299993515014648,-0.006130415511333649,0.0005310188162827939,-0.07706093067448475,-0.03141111837656277,1214.67998046875,1255.9249877929688,-0.012332490481232918,-0.04476783021882362
2015-02-19,1207.0999755859375,1220.0,1205.0,1216.5,65.0,94.4000015258789,94.4499969482422,93.83999633789062,94.08999633789062,15.289999961853027,16.219999313354492,15.100000381469728,16.110000610351562,2.11299991607666,2.121999979019165,2.059000015258789,2.0920000076293945,-0.002236725396804369,0,-1,0.0061682293200346905,0.0021231909141843364,-0.010355977306624964,0.02274924089185637,15.0,0.6100006103515767,1.1199989318847638,0.06299996376037598,-0.007727105971280312,0.003294773090170057,-0.05090010039922901,0.010038197117915993,1212.2999755859375,1251.594989013672,-0.004289367404702573,-0.03555064842725123
2015-02-20,1204.4000244140625,1213.0999755859375,1199.0999755859375,1206.5,51.0,94.25,94.79000091552734,94.0500030517578,94.41999816894533,14.300000190734863,16.290000915527344,14.270000457763672,15.729999542236328,2.132999897003174,2.1419999599456787,2.0450000762939453,2.078000068664551,-0.0034041643165294085,0,-1,-0.0022367253968044176,-0.0015889991891343547,-0.0647481866310079,0.009465206682851557,14.0,0.7399978637695455,2.020000457763672,0.0969998836517334,-0.0017405516667530045,-0.0018004466452239245,-0.09090905232780207,0.026467673975568866,1209.1599853515625,1246.7799926757812,-0.0039365848979165475,-0.03399153700787638
2015-02-23,1200.300048828125,1203.300048828125,1191.5999755859375,1201.300048828125,268.0,94.56999969482422,94.91999816894533,94.27999877929688,94.31999969482422,14.5600004196167,15.479999542236328,14.489999771118164,15.050000190734863,2.059000015258789,2.111999988555908,2.055999994277954,2.111999988555908,-0.0028326454017743364,0,-1,-0.0034041643165294566,0.0033952222262516596,0.018181833945029924,-0.034692867003112915,11.7000732421875,0.6399993896484517,0.9899997711181641,0.0559999942779541,-0.0008324314986713817,0.002650551323249407,-0.032558123914165765,-0.02509468446226563,1203.9199951171875,1242.1649963378907,-0.003006799707409208,-0.03370320982574015
2015-02-24,1196.9000244140625,1203.5,1193.800048828125,1203.4000244140625,151.0,94.48999786376952,94.98999786376952,94.43000030517578,94.58000183105467,13.6899995803833,14.630000114440918,13.529999732971191,14.5,1.9880000352859497,2.1080000400543213,1.9769999980926516,2.075000047683716,0.0034254954484979863,1,1,-0.002832645401774303,-0.0008459535932416884,-0.059752803170338264,-0.034482748638501426,9.699951171875,0.5599975585937358,1.1000003814697266,0.1310000419616697,-0.005401362695804216,-0.0009516173138368885,-0.05586209790459994,-0.04192771585469727,1201.6800048828125,1238.0399963378907,-0.003977748193635041,-0.0332299215255725
2015-02-25,1201.0,1204.5999755859375,1201.0,1204.300048828125,570.0,94.20999908447266,94.4800033569336,94.12999725341795,94.41000366210938,13.84000015258789,14.0600004196167,12.859999656677246,13.640000343322754,1.968999981880188,2.0,1.962000012397766,1.972000002861023,0.007160679089040383,1,1,0.003425495448498017,-0.0029632636853326177,0.010956944981906913,-0.009557370758813244,3.5999755859375,0.3500061035156392,1.2000007629394531,0.03799998760223411,-0.0027402214517355515,-0.0021184680635383643,0.014662742245680621,-0.0015213088116036823,1201.9400146484375,1233.5049987792968,-0.000782081166265527,-0.026351736564881725
2015-02-26,1209.5999755859375,1219.0,1204.800048828125,1204.800048828125,560.0,95.29000091552734,95.36000061035156,94.05999755859376,94.1999969482422,13.90999984741211,14.56999969482422,13.550000190734863,13.550000190734863,2.0160000324249268,2.0209999084472656,1.930999994277954,1.9390000104904173,0.0024801587802172217,1,1,0.007160679089040389,0.011463770741429569,0.0050577813621721646,0.02387001065376282,14.199951171875,1.3000030517577983,1.0199995040893572,0.08999991416931152,0.0039840027915679895,0.011571167755812564,0.02656823997119974,0.039711202433172985,1202.4400146484375,1229.6899963378905,0.005954526504670118,-0.0163374678266739
2015-02-27,1212.5999755859375,1217.800048828125,1204.5,1207.699951171875,195.0,95.25,95.36000061035156,94.91000366210938,95.18000030517578,13.34000015258789,14.170000076293944,13.289999961853027,14.06999969482422,2.002000093460083,2.049000024795532,2.0,2.0239999294281006,-0.0040409240579893395,0,-1,0.0024801587802172342,-0.0004197808284502891,-0.04097769238511273,-0.00694441405737678,13.300048828125,0.4499969482421875,0.8800001144409162,0.04900002479553178,0.004057319377472715,0.0007354454150008261,-0.051883408533751924,-0.010869484552913908,1204.0800048828125,1227.5899963378906,0.0070759174378567675,-0.012210934266873225
2015-03-02,1207.699951171875,1222.699951171875,1204.9000244140625,1214.300048828125,124.0,95.45999908447266,95.51000213623048,95.05999755859376,95.26000213623048,13.039999961853027,13.899999618530272,12.869999885559082,13.899999618530272,2.0840001106262207,2.0859999656677246,2.005000114440918,2.013999938964844,-0.0030636344468547867,0,-1,-0.004040924057989392,0.0022047147976131942,-0.022488769662919794,0.040959047621429434,17.7999267578125,0.45000457763671875,1.0299997329711896,0.08099985122680664,-0.005435310377051788,0.002099485027894073,-0.061870480595608617,0.03475678936582054,1205.5599853515625,1224.0499938964845,0.0017750803330523637,-0.013357332466922228
2015-03-03,1204.0,1212.0,1195.0,1201.5,51.0,95.37999725341795,95.56999969482422,95.0999984741211,95.48999786376952,13.859999656677246,14.6899995803833,13.25,13.350000381469728,2.121999979019165,2.124000072479248,2.07699990272522,2.0999999046325684,-0.0028239405432412793,0,-1,-0.003063634446854757,-0.000838066539094684,0.06288341236372941,0.018234100948068432,17.0,0.470001220703125,1.4399995803833008,0.047000169754027876,0.0020807324178110697,-0.0011519595016484816,0.03820219180783056,0.010476226374136897,1206.97998046875,1220.4399963378905,-0.0024689560033901116,-0.013470548644112908
2015-03-04,1200.5999755859375,1206.9000244140625,1198.0,1204.800048828125,27.0,95.97000122070312,96.05999755859376,95.31999969482422,95.37999725341795,14.229999542236328,14.710000038146973,14.130000114440918,14.279999732971191,2.122999906539917,2.13100004196167,2.111999988555908,2.128000020980835,-0.0039146687218457165,0,-1,-0.00282394054324131,0.006185824955704078,0.026695519099874554,0.0004712193829587985,8.9000244140625,0.7399978637695455,0.5799999237060547,0.01900005340576172,-0.003486116427595428,0.006185824955703987,-0.0035014139824819106,-0.0023496778156107925,1206.8999755859375,1217.4849975585937,-0.005219985191350567,-0.013868772105213216
2015-03-05,1195.9000244140625,1205.4000244140625,1195.9000244140625,1201.699951171875,29.0,96.37999725341795,96.58999633789062,95.83999633789062,95.97000122070312,14.039999961853027,14.579999923706056,13.880000114440918,14.010000228881836,2.111999988555908,2.1470000743865967,2.095999956130981,2.134999990463257,-0.026590892364690435,0,-1,-0.00391466872184576,0.004272126992808545,-0.013352044026379573,-0.0051813087462337926,9.5,0.75,0.6999998092651385,0.05100011825561568,-0.0048264350449182605,0.00427212699280849,0.002141308528271576,-0.01077283466514585,1204.1599853515625,1214.0899963378906,-0.0068595211915204145,-0.014982391732651848
2015-03-06,1164.0999755859375,1195.699951171875,1163.699951171875,1195.0,168.0,97.62000274658205,97.7300033569336,96.3000030517578,96.36000061035156,15.199999809265137,15.829999923706056,14.18000030517578,14.609999656677246,2.240000009536743,2.259000062942505,2.1050000190734863,2.109999895095825,0.0019758172634333185,1,0,-0.026590892364690477,0.012865797141534019,0.08262107197748247,0.060606070868568285,32.0,1.4300003051757955,1.649999618530277,0.15400004386901855,-0.025857761015951882,0.013075987217201471,0.040383310503244355,0.06161143170815847,1194.4599853515624,1209.1949951171875,-0.025417351889514425,-0.03729342224649195
2015-03-09,1166.4000244140625,1174.199951171875,1166.300048828125,1169.4000244140625,45.0,97.58999633789062,97.77999877929688,97.29000091552734,97.72000122070312,15.0600004196167,15.760000228881836,14.710000038146973,15.720000267028809,2.194999933242798,2.2179999351501465,2.191999912261963,2.2149999141693115,-0.005401276317093538,0,-1,0.0019758172634332105,-0.0003073797157056024,-0.00921048627665777,-0.020089319688552987,7.89990234375,0.48999786376953125,1.0500001907348633,0.026000022888183594,-0.002565418109601267,-0.001330381510320294,-0.041984722404642426,-0.009029337111290245,1186.2,1205.8199951171875,-0.0166919369296388,-0.032691422320703864
2015-03-10,1160.0999755859375,1168.4000244140625,1156.5,1166.4000244140625,94.0,98.62000274658205,98.80999755859376,97.77999877929688,97.77999877929688,16.690000534057617,16.90999984741211,16.030000686645508,16.469999313354492,2.125999927520752,2.1600000858306885,2.117000102996826,2.157999992370605,-0.008102770978263991,0,-1,-0.0054012763170935285,0.010554426143486895,0.10823373632299038,-0.0314350832895508,11.9000244140625,1.0299987792968892,0.8799991607666016,0.042999982833862305,-0.005401276317093538,0.008590754528246383,0.013357694588653672,-0.01482857505235687,1177.4199951171875,1201.7849914550782,-0.014710145575136177,-0.034685918167999374
2015-03-11,1150.699951171875,1162.0,1147.699951171875,1162.0,74.0,99.8000030517578,99.98999786376952,98.48999786376952,98.6500015258789,16.8700008392334,17.190000534057617,16.290000915527344,16.440000534057617,2.108999967575073,2.1600000858306885,2.0980000495910645,2.151000022888184,0.001216672002668213,1,0,-0.008102770978263951,0.011965121398423983,0.010784919078251187,-0.007996218497290264,14.300048828125,1.5,0.8999996185302734,0.06200003623962402,-0.009724654757422548,0.011657389843802603,0.026155735474885127,-0.019525827459879363,1167.439990234375,1197.739990234375,-0.014339100255713631,-0.0392739989029632
2015-03-12,1152.0999755859375,1160.5,1149.699951171875,1155.4000244140625,63.0,99.1500015258789,100.05999755859376,98.6500015258789,99.6999969482422,15.420000076293944,16.450000762939453,15.300000190734863,16.450000762939453,2.095999956130981,2.122999906539917,2.0420000553131104,2.088000059127808,0.00043399011422225653,1,0,0.0012166720026682842,-0.006513041142311327,-0.08595143395412808,-0.006164064316719342,10.800048828125,1.409996032714858,1.1500005722045898,0.08099985122680664,-0.0028561959134443954,-0.005516503903694376,-0.06261402060029198,0.0038313681880424028,1158.67998046875,1194.3949890136719,-0.005678880272144316,-0.03541124487022629
2015-03-13,1152.5999755859375,1159.199951171875,1152.5999755859375,1158.199951171875,44.0,100.33000183105467,100.38999938964844,99.19000244140624,99.19000244140624,16.0,16.739999771118164,15.31999969482422,15.470000267028809,2.111999988555908,2.132999897003174,2.0859999656677246,2.1070001125335693,0.0006073861331045142,1,0,0.0004339901142222935,0.011901162753565675,0.03761348384152896,0.007633603415937884,6.5999755859375,1.1999969482422017,1.4200000762939435,0.04699993133544922,-0.004835068055624942,0.011493087625659258,0.03425983993683433,0.0023729832725669624,1156.37998046875,1191.0199890136719,-0.0032688259453266637,-0.03225807608783411
2015-03-16,1153.300048828125,1162.300048828125,1150.0999755859375,1159.699951171875,56.0,99.5999984741211,100.2699966430664,99.31999969482422,100.26000213623048,15.609999656677246,15.890000343322754,15.359999656677246,15.779999732971191,2.0980000495910645,2.1050000190734863,2.065000057220459,2.0929999351501465,-0.004335385232213013,0,-1,0.0006073861331044039,-0.007276022561654383,-0.02437502145767212,-0.006628759015484764,12.2000732421875,0.9499969482421875,0.5300006866455078,0.039999961853027344,-0.0055185846453497805,-0.0065829208861635045,-0.010773135562147203,0.0023889701843489417,1153.7599853515626,1187.3599914550782,-0.0003986414239331099,-0.028685439017709917
2015-03-17,1148.300048828125,1158.199951171875,1144.300048828125,1153.5999755859375,71.0,99.58999633789062,99.83000183105467,99.2300033569336,99.66999816894533,15.65999984741211,16.3700008392334,15.65999984741211,16.309999465942383,2.058000087738037,2.072000026702881,2.0380001068115234,2.0510001182556152,0.0026996215746059745,1,1,-0.004335385232212996,-0.00010042305606128288,0.0032030872411630273,-0.019065758297205027,13.89990234375,0.5999984741210795,0.7100009918212891,0.03399991989135742,-0.004594250060659508,-0.0008026671267626076,-0.03985282892789579,0.003412954207128657,1151.4,1184.3699951171875,-0.0026923320929955626,-0.030454964612214412
2015-03-18,1151.4000244140625,1174.300048828125,1147.0,1148.699951171875,112.0,98.5500030517578,99.8000030517578,96.62999725341795,99.5999984741211,13.970000267028809,16.290000915527344,13.380000114440918,14.600000381469728,1.950999975204468,2.053999900817871,1.944000005722046,2.026000022888184,0.015372547156999022,1,1,0.002699621574606015,-0.010442748512655031,-0.10791823734676353,-0.05199227792607808,27.300048828125,3.1700057983398438,2.910000801086426,0.1099998950958252,0.002350547015722385,-0.010542122875996972,-0.043150691642481996,-0.03701877928747454,1151.5400146484376,1181.9549987792968,-0.0001215678418416312,-0.025851216329548073
2015-03-19,1169.0999755859375,1171.5999755859375,1159.300048828125,1171.5999755859375,39.0,99.0999984741211,99.45999908447266,97.20999908447266,97.8000030517578,14.06999969482422,14.970000267028809,13.84000015258789,14.68000030517578,1.9769999980926516,1.9889999628067017,1.924999952316284,1.937000036239624,0.013429196450302576,1,1,0.015372547156998984,0.005580876766431375,0.007158155038223146,0.01332651113204597,12.2999267578125,2.25,1.130000114440918,0.0640000104904177,-0.0021338341175277907,0.013292386316954518,-0.04155317422823819,0.020650470368953167,1154.9400146484375,1180.054998779297,0.012260343184845252,-0.009283485265256148
2015-03-20,1184.800048828125,1185.4000244140625,1171.0,1171.0,54.0,97.91000366210938,99.12000274658205,97.4499969482422,99.04000091552734,13.020000457763672,13.529999732971191,12.539999961853027,13.520000457763672,1.9299999475479128,1.9579999446868896,1.9270000457763672,1.955999970436096,0.0027008364618485987,1,1,0.013429196450302605,-0.012008020487734639,-0.07462681306573171,-0.023773419620679248,14.4000244140625,1.6700057983398438,0.9899997711181641,0.03099989891052246,0.011784841014624252,-0.011409503664905656,-0.03698224726855553,-0.013292445440265711,1161.380029296875,1179.075,0.020165681293339517,0.00485554254659369
2015-03-23,1188.0,1188.0,1181.199951171875,1181.5999755859375,5.0,97.02999877929688,98.23999786376952,96.83000183105467,97.8000030517578,13.40999984741211,13.529999732971191,12.890000343322754,13.520000457763672,1.9149999618530276,1.9390000104904173,1.909000039100647,1.9160000085830688,0.0031144370133627947,1,1,0.002700836461848599,-0.008987895515247146,0.029953869119557996,-0.0077720135246339694,6.800048828125,1.4099960327148438,0.6399993896484375,0.029999971389770286,0.005416405337084426,-0.007873254073963791,-0.008136139543427026,-0.000521945055094672,1168.32001953125,1178.4599975585938,0.01684468308318982,0.008095312917850504
2015-03-24,1191.699951171875,1193.0,1186.0,1188.0,411.0,97.19000244140624,97.37999725341795,96.38999938964844,96.93000030517578,13.619999885559082,13.68000030517578,12.59000015258789,13.359999656677246,1.878000020980835,1.919999957084656,1.870000004768372,1.902999997138977,0.004699251393560153,1,1,0.003114437013362892,0.0016490123067331997,0.01565995828012623,-0.01932111833380401,7.0,0.989997863769517,1.0900001525878888,0.04999995231628396,0.0031144370133627947,0.0026823701167013325,0.019461095476292878,-0.01313713935666198,1177.0,1178.1999938964843,0.012489338293861512,0.01145812030667585
2015-03-25,1197.300048828125,1199.199951171875,1192.5,1192.5,11.0,96.9800033569336,97.3000030517578,96.54000091552734,97.22000122070312,15.4399995803833,15.550000190734863,13.199999809265137,13.260000228881836,1.919999957084656,1.9229999780654907,1.8519999980926516,1.8639999628067017,0.006514596541983601,1,1,0.0046992513935602,-0.0021607066488062987,0.1336269978059188,0.022364182979021097,6.699951171875,0.7600021362304545,2.3500003814697266,0.07099997997283913,0.004025198178721174,-0.002468605850196424,0.16440417148358494,0.030042915984629538,1186.1800048828125,1178.0149963378906,0.009374668178132997,0.016370803894845222
2015-03-26,1205.0999755859375,1213.699951171875,1198.199951171875,1198.199951171875,68.0,97.44000244140624,97.5500030517578,96.16999816894533,96.91000366210938,15.800000190734863,17.190000534057617,15.229999542236328,16.639999389648438,2.006999969482422,2.009000062942505,1.9220000505447388,1.924999952316284,-0.0043979145840042,0,-1,0.006514596541983497,0.004743236425550856,0.023316102340374956,0.045312507469983165,15.5,1.3800048828124716,1.960000991821289,0.08700001239776611,0.005758658567223335,0.005468979045184824,-0.050480722940178024,0.04259741257004719,1193.3800048828125,1177.7899963378907,0.009820820405211898,0.023187477676803087
2015-03-27,1199.800048828125,1199.800048828125,1196.300048828125,1197.0,172260.0,97.29000091552734,97.91999816894533,96.98999786376952,97.37999725341795,15.06999969482422,15.829999923706056,14.1899995803833,15.729999542236328,1.9479999542236328,1.9859999418258667,1.944000005722046,1.9839999675750728,-0.01250208317181757,0,-1,-0.004397914584004181,-0.001539424488100738,-0.046202562474569775,-0.029397118164383618,3.5,0.9300003051758097,1.6400003433227557,0.0419999361038208,0.002339222078634085,-0.0009241768374300503,-0.041958033478637705,-0.01814516831642931,1196.3800048828125,1177.15,0.0028586602345025813,0.019241429578324688
2015-03-30,1184.800048828125,1198.5,1181.5999755859375,1198.0,37990.0,97.9800033569336,98.06999969482422,97.38999938964844,97.38999938964844,14.510000228881836,14.760000228881836,14.079999923706056,14.760000228881836,1.963000059127808,1.9739999771118164,1.940999984741211,1.965000033378601,-0.0014349030824813242,0,0,-0.012502083171817557,0.007092223608933246,-0.037159885685645766,0.007700259372004803,16.9000244140625,0.6800003051757812,0.6800003051757795,0.03299999237060547,-0.01101832318186561,0.006058157623809038,-0.016937669114043034,-0.0010177985836235725,1195.7400146484374,1176.0050048828125,-0.009149117438817916,0.007478747036615644
2015-03-31,1183.0999755859375,1190.0999755859375,1178.199951171875,1185.800048828125,3409.0,98.36000061035156,98.66999816894533,97.83000183105467,97.91999816894533,15.289999961853027,15.739999771118164,14.329999923706056,14.970000267028809,1.934000015258789,1.968000054359436,1.9279999732971191,1.9390000104904173,0.02113092766113751,1,1,-0.001434903082481287,0.003878314353936707,0.053756011072874976,-0.014773328066991609,11.9000244140625,0.8399963378906534,1.4099998474121076,0.040000081062316895,-0.0022770055076788585,0.004493489068975285,0.021376064737220684,-0.00257864631489279,1194.02001953125,1174.9600036621093,-0.009145612105900458,0.006927871500695809
2015-04-01,1208.0999755859375,1208.199951171875,1181.0,1182.9000244140625,1632.0,98.19000244140624,98.63999938964844,97.9800033569336,98.41999816894533,15.109999656677246,16.65999984741211,15.079999923706056,15.31999969482422,1.868000030517578,1.8969999551773071,1.8519999980926516,1.8919999599456787,-0.005959731245241496,0,-1,0.021130927661137555,-0.0017283262290610502,-0.01177242025015457,-0.03412615523293039,27.199951171875,0.6599960327148438,1.579999923706053,0.04499995708465554,0.021303534239385562,-0.0023368800225365373,-0.013707574564634084,-0.01268495239756235,1196.1800048828125,1175.3350036621093,0.009965030893734779,0.027877134452508483
2015-04-02,1200.9000244140625,1205.699951171875,1194.800048828125,1204.0,1684.0,97.44000244140624,98.27999877929688,97.33000183105467,98.18000030517578,14.670000076293944,15.510000228881836,14.270000457763672,15.300000190734863,1.9040000438690183,1.909000039100647,1.8550000190734863,1.85699999332428,0.014738904831408491,1,1,-0.005959731245241517,-0.007638252177939897,-0.02911976111057435,0.01927195544074256,10.89990234375,0.9499969482422017,1.239999771118164,0.054000020027160645,-0.002574730553104236,-0.007537154832648079,-0.041176477554714375,0.0253096665124925,1195.3400146484375,1175.5850036621093,0.00465140436820415,0.021533977273522027
2015-04-06,1218.5999755859375,1224.199951171875,1209.9000244140625,1209.9000244140625,343.0,97.11000061035156,97.23999786376952,96.33000183105467,96.73999786376952,14.739999771118164,15.760000228881836,14.039999961853027,15.75,1.9040000438690183,1.9110000133514404,1.843000054359436,1.8450000286102293,-0.00656491068461853,0,-1,0.014738904831408384,-0.003386718214145268,0.004771621980925289,0.0,14.2999267578125,0.9099960327148438,1.7200002670288086,0.0679999589920044,0.007190636413193118,0.0038247131977725284,-0.06412699865916419,0.0319783275576595,1199.1,1178.3100036621095,0.016262176287163366,0.034193015249475496
